ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
Daredevil Vol 1 309;Main Series;Cards On the Table;;Dead Man's Hand;1992-10;;D.G. Chichester;Scott McDaniel;Daredevil (Matthew Murdock);The Word | The Hand | The Jonin | Izanami (Naomi Chu) | Yakuza | Tatsu'o | Fenris | Andreas von Strucker | Andrea von Strucker | The Maggia | Tombstone (Lonnie Lincoln) | Hammerhead | Hydra | Werner von Strucker (Death) | Baron von Strucker (also disguised as Werner's bodyguard Snakeskin) | The Slug (Ulysses Lugman) | Secret Empire | Hammer Industries | Justin Hammer;Punisher (Frank Castle) | Nomad (Jack Monroe)
Daredevil Vol 1 310;Main Series;Devil Ge Rouge;;Infinity War;1992-11;;Glenn Herdling;Scott McDaniel;Daredevil (Matt Murdock);Daredevil doppelganger | Calypso | Nameless One;Foggy Nelson | Karen Page
Daredevil Vol 1 311;Main Series;Soul Search;;;1992-12;;Glenn Herdling;Scott McDaniel;Daredevil (also as the Nameless One);Calypso;Foggy Nelson | Brother Voodoo
Daredevil Vol 1 312;Main Series;Hot Flashes;;;1993-01;;D.G. Chichester;Scott McDaniel;Daredevil (Matthew Murdock);"Charley Garzon (Main story and flashback) | Benny ""The Torch"" Mulhain (Main story and flashback)";Karen Page | Foggy Nelson
Daredevil Vol 1 313;Main Series;So Cold It Burns;;;1993-02;;D.G. Chichester;Scott McDaniel;Daredevil (Matthew Murdock);"Joey Antonelli (Main story and flashback) | Annie Antonelli (Main story and flashback) | Benny ""The Torch"" Mulhain (Main story and flashback)";Foggy Nelson
Daredevil Vol 1 314;Main Series;Shock Treatment;;;1993-03;;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Alan Fagan (ex-Mr. Fear) | Shock (Ariel Tremmore) (First appearance) (Alan Fagan's daughter) | Slash-O (First appearance);Ben Urich
Daredevil Vol 1 315;Main Series;Shock Therapy;;;1993-04;;D.G. Chichester;Scott McDaniel;Daredevil;Shock | Alan Fagan (ex-Mr. Fear) | Kingpin;Elektra (Hallucination) | Ben Urich
Daredevil Vol 1 316;Main Series;Fare Play;;;1993-05;;D.G. Chichester;Kevin Kobasic;Daredevil;Various New York Thugs;Karen Page
Daredevil Vol 1 317;Main Series;Grease Is the Word;;;1993-06;1993-04-06;D.G. Chichester;Scott McDaniel;Daredevil;Peter London | Stilt-Man | Wildboys | Spit | Jet | Taskmaster | Tatterdemalion | Shock (Mentioned);Ben Urich | Foggy Nelson | Karen Page | Lis Osborn
Daredevil Annual Vol 1 9;Special;Devouring Madness;;;1993-07;1993-05-25;Greg Wright;John Heebink;Daredevil;Devourer (Possesses Tommy Webster);Ben Urich | Foggy Nelson
Daredevil/Black Widow: Abattoir Vol 1 1;Special;Abattoir;;;1993-07;1993-07-13;Jim Starlin;Joe Chiodo;Daredevil (Matt Murdock) | Black Widow (Natasha Romanoff);Rose (First and only known appearance, dies) (killed by the Black Widow) | Charlie (First and only known appearance, dies) (serial killer, killed by the Black Widow);S.H.I.E.L.D. | Nick Fury | Fred Wilson (killed by Charlie) (Death) | Dexter Bancroft (killed by Rose) (Death)
Daredevil Vol 1 318;Main Series;Grease Monkeys;;;1993-07;;D.G. Chichester;Scott McDaniel;Daredevil;Taskmaster | Wildboys | Spit | Jet | Peter London | Tatterdemalion | Stiltman;Ben Urich | Karen Page | Foggy Nelson | Lis Osborn
Daredevil Vol 1 319;Main Series;Temptation;;;1993-08;;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Daredevil doppelganger | The Hand | The Snakeroot (First appearance) | Lord Daito | Osaku | Harry Kenkoy | The Beast (Behind the scenes);Foggy Nelson | Ben Urich | Elektra Natchios (Only in flashback) | John Garrett (Main story and flashback) | Silver Sable
Daredevil Vol 1 320;Main Series;Fall from Grace Part I;;;1993-09;;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Silver Sable | Harry Kenkoy | The Snakeroot | Lord Daito | Osaku | Tekagi | The Hand | Crippler (Carlton Stricklan) | Daredevil doppelganger | The Beast;Karen Page | Foggy Nelson | Liz Osborn | Ben Urich | The Chaste | Stone | Flame | Elektra (Only in flashback)
Daredevil: The Man Without Fear Vol 1 1;Special;Daredevil: The Man Without Fear;;;1993-10;1993-08-24;Frank Miller;John Romita Jr.;Matt Murdock (First appearance chronologically);Slade (First appearance chronologically) | Fixer (Roscoe Sweeney) (First appearance chronologically) | McHale (First appearance) (Unnamed) | Gillian (First appearance) (Unnamed) | Marcello (First appearance) (Unnamed);Jack Murdock (First appearance chronologically) (Death) | Stick (First appearance chronologically)
Daredevil Vol 1 321;Main Series;Fall From Grace: Chapter2, Transgression;;;1993-10;;D.G. Chichester;Scott McDaniel;Daredevil;Daredevil doppelganger | Tommy Nyeung (First and only known appearance, dies) | The Snakeroot | Lord Daito | Doka | Enteki | Feruze | Genkotsu | Tekagi | The Beast | Harry Kenkoy;Ben Urich | Nick Fury | Siege | Venom | Elektra (Only in flashback) | Foggy Nelson | Karen Page | Liz Osborn
Daredevil Vol 1 322;Main Series;Fall From Grace, Part Three: Confrontation;;;1993-11;1993-09-07;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Erynys (First appearance) | The Hand | The Snakeroot Cult | Lord Daito | Harry Kenkoy (Main story and flashback) | Enteki I (Death) | Genkotsu | The Beast;Ben Urich | Foggy Nelson | Nick Fury (Main story and flashback) | Elektra (Elektra Natchios) (Only in flashback) | Siege (John Kelly) | Venom (Eddie Brock)
Daredevil: The Man Without Fear Vol 1 2;Special;Daredevil: The Man Without Fear;;;1993-11;1993-09-28;Frank Miller;John Romita Jr.;Matt Murdock;McHale (First full appearance) | Gillian (First full appearance) | Slade | Marcello (First full appearance) | Fixer (Roscoe Sweeney) (Death) | Angelo (First appearance) | Brad Bailson;"Stick | Franklin ""Foggy"" Nelson (First appearance chronologically) | Elektra Natchios (First appearance chronologically)"
Daredevil Vol 1 323;Main Series;Fall From Grace, Part Four: Conflict;;;1993-12;1993-10-05;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Erynys | The Snakeroot Cult (Main story and flashback) | Lord Daito (Main story and flashback) | Tekagi (Only in flashback) | Bisento (Main story and flashback) | Harry Kenkoy (Main story and flashback) | The Hand | The Beast;Foggy Nelson | Karen Page | Venom (Eddie Brock) | Siege (John Kelly) | Elektra (Elektra Natchios) (Only in flashback)
Daredevil: The Man Without Fear Vol 1 3;Special;Daredevil: The Man Without Fear;;;1993-12;1993-10-26;Frank Miller;John Romita Jr.;Matt Murdock;Hugo Natchios (First appearance chronologically) | Maggia | Rigoletto Crime Family (First appearance) | Dante Rigoletto (First appearance) (Unnamed) | Don Rigoletto (First and only known appearance, dies) | Wilson Fisk (First appearance chronologically) | Numerous unidentified others;Elektra Natchios | Foggy Nelson | Stick
Daredevil: The Man Without Fear Vol 1 4;Special;Daredevil: The Man Without Fear;;;1994-01;1993-11-23;Frank Miller;John Romita Jr.;Matt Murdock;Kingpin (Wilson Fisk) | Larks (First appearance) | Eric Slaughter | Sylvio (First and only known appearance, dies) | Clay (First and only known appearance, dies) | Julio (First appearance);Mickey (Dominique Morom) (First appearance) | Foggy Nelson
Daredevil Vol 1 324;Main Series;Fall From Grace, Part Five: Descent;;;1994-01;;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Erynys | The Snakeroot Cult | Lord Daito | Tekagi | Enteki II | Genkotsu | Doka | Feruze | Harry Kenkoy | The Hand (Only in flashback) | The Beast;Foggy Nelson | Karen Page | Ben Urich | Stone (Main story and flashback) | Siege (John Kelly) | Elektra (Elektra Natchios) (Main story and flashback) | Eddie Passim | Morbius (Michael Morbius)
Daredevil: The Man Without Fear Vol 1 5;Special;Daredevil: The Man Without Fear;;;1994-02;1993-12-28;Frank Miller;John Romita Jr.;Daredevil (Matt Murdock) (First appearance as Daredevil chronologically);Mick 🢒 (First appearance) | Larks (Death) | Kingpin (Wilson Fisk);Mickey | Foggy Nelson | Stick
Daredevil Vol 1 325;Main Series;Fall From Grace, Finale: Salvation for the Damned!;;;1994-02;;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Erynys (Final appearance) | John Garrett | The Snakeroot | Lord Daito | Budo (Harry Kenkoy) (Death) | Doka | Feruze | Genkotsu | Tekagi | Daredevil doppelganger (Death) | The Beast;Foggy Nelson | Karen Page | Elektra (Elektra Natchios) | Stone | Ben Urich | Morbius (Michael Morbius) | Siege (John Kelly)
Daredevil Vol 1 326;Main Series;Tree of Knowledge Part One;;;1994-03;;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Kill-O-Byte (First and only known appearance, dies) | Kingpin (Wilson Fisk) | Baron Wolfgang von Strucker | System Crash | Bitmap (First appearance) | Informorph (First appearance) | Steel Collar (First appearance) | Technospike (First appearance) | Wirehead (First appearance) | Vic (First appearance) | Wolfy (First appearance);Foggy Nelson | Karen Page | Elektra | Chaste | Stone | Flame | Star | Claw | 🢐 Captain America (Steve Rogers) 🢒 | Nick Fury
Daredevil Vol 1 327;Main Series;Tree of Knowledge, Part Two: System Error;;;1994-04;;D.G. Chichester;Scott McDaniel;Daredevil;System Crash | Bitmap | Informorph | Killobyte (Corpse, skeleton or other remains) | Steel Collar | Technospike | Wirehead | Baron Wolfgang von Strucker (Cameo) | Cobol Charlie (First appearance) | Bitmap | Spectrum;Elektra | Karen Page | Foggy Nelson | Liz Osborn | Avengers | 🢐 Black Knight 🢒 | Captain America | 🢐 Crystal 🢒 | 🢐 Giant-Man 🢒 | 🢐 Vision 🢒
Daredevil Annual Vol 1 10;Special;Vendettas;;;1994-05;1994-03-11;Gregory Wright;Kris Renkewitz;Daredevil (Matt Murdock);Ghostmaker (Grigori Sovchenko) | The Snakeroot | Daito;Elektra (Elektra Natchios) | Shang-Chi
Daredevil Vol 1 328;Main Series;Apprehensions;;;1994-05;;Gregory Wright;Sergio Cariello;Daredevil;System Crash | Bitmap | Informorph | Steel Collar | Technospike | Wirehead | Baron von Strucker;Foggy Nelson | Karen Page | Liz Osborn | Captain America | Silver Sable | Wild Pack | Powell | Crippler | Battlestar | Raul Quentino | Amy Chen
Daredevil Vol 1 329;Main Series;Tree of Knowledge, Part Three: The Chernobyl Packet;;;1994-06;1994-04-05;D.G. Chichester;Scott McDaniel;Daredevil;System Crash | Bitmap | Informorph | Killobyte (First appearance) | Steel Collar | Technospike | Wirehead | Baron von Strucker;Foggy Nelson | Karen Page | Liz Osborn | 🢐 Iron Fist 🢒 | 🢐 Captain America 🢒 | 🢐 Black Widow 🢒
Daredevil Vol 1 330;Main Series;Tree of Knowledge, Part Four: Disinformocracy;;;1994-07;1994-05-03;D.G. Chichester;Scott McDaniel;Daredevil (Matthew Murdock);System Crash | Bitmap | Informorph | Killobyte | Steel Collar | Technospike | Wirehead | Baron Wolfgang Strucker;Foggy Nelson | Karen Page | Liz Osborn | Gambit (Remy LeBeau) | Elektra (Elektra Natchios) | John Garrett | Nick Fury | Siege (John Kelly)
Daredevil Vol 1 331;Main Series;Tree of Knowledge, Part Five: The Line Eaters;;;1994-08;1994-06-07;D.G. Chichester;Scott McDaniel;Daredevil (Matt Murdock);Hydra | Cirrus (First appearance) | Tavist (First appearance) | System Crash | Bitmap | Informorph | Killobyte | Steel Collar | Technospike | Wirehead | Baron Wolfgang von Strucker | Garrote (Mentioned);Foggy Nelson | Karen Page | 🢐 Captain America (Steve Rogers) 🢒 | Kathy Malper | Randi Jillette (First appearance)
Daredevil Vol 1 332;Main Series;Tree of Knowledge, Finale: Softwar;;;1994-09;;D.G. Chichester;Scott McDaniel;Daredevil;Hydra | System Crash | Bitmap | Informorph | Killobyte | Steel Collar | Technospike | Wirehead | Baron von Strucker | Simon Valk (First appearance);Foggy Nelson | Karen Page | Liz Osborn | Black Widow | 🢐 Captain America 🢒 | Elektra
Daredevil Vol 1 333;Main Series;Help Unwanted;;;1994-10;;Gregory Wright;Tom Grindberg;Daredevil;Kingpin | King of the Sewers;Foggy Nelson | Karen Page | Lis Osborn
Daredevil Vol 1 334;Main Series;Bearing False Witness;;;1994-11;;Gregory Wright;Tom Grindberg;🢐 Daredevil 🢒;Kingpin | Bushwacker | King of the Sewers;Foggy Nelson | Karen Page | Liz Osborn | Randi Jillette | Joshua
Daredevil Vol 1 335;Main Series;Not In My Backyard;;;1994-12;;Gregory Wright;Tom Grindberg;🢐 Daredevil 🢒;Bushwacker | Kingpin | King of the Sewers | Devourer;Foggy Nelson | Karen Page | Lis Osborn | Deathlok | Joshua
Daredevil Vol 1 336;Main Series;Resurrection of Duty;;;1995-01;1994-11-01;Gregory Wright;Tom Grindberg;"🢐 Daredevil (Matt Murdock/""Jack Batlin"") 🢒";Bushwacker | Devourer | King of the Sewers | King of the Sewers' maggots | Jenkins Incorporated (Mentioned) | Walter Jenkins | Wilson Fisk (Mentioned);Tunnel dwellers community | Demolisher/Deathlok (Luther Manning) | Peacekeeper (Joshua) | Ed Arthur | Ralphie Jackson | Sinclair Spectrum | Randi Jillette
Daredevil Vol 1 337;Main Series;Heart of the Fire;;;1995-02;;Gregory Wright;Tom Grindberg;"Daredevil (Matt Murdock/""Jack Batlin"")";Wilson Fisk | Jenkins Incorporated | Walter Jenkins | King of the Sewers;Randi Jillette | Tunnel dwellers community | Ed Arthur | Ralphie Jackson | Peacekeeper (Joshua) | Demolisher (Luther Manning) | Blackwulf (Lucian)
Elektra Vol 1 1;Supporting;The Force Of The Killer;;;1995-03;1995-01-10;D.G. Chichester;Scott McDaniel;Elektra Natchios (Main story and flashback);Mercenaries | Franky  (First and only known appearance, dies) | Hayes  (First and only known appearance, dies) | Jillian  (First and only known appearance) | Four other mercs  (First and only known appearance, dies) | Snakeroot | Lord Daito (Death) | Tekagi | Osaku | Genkotsu | Doka | Feruze | Enteki | Erynys (Only in flashback) | The Beast (Mentioned) | Bullseye (Only in flashback);Hugo Natchios (Only in flashback) | Daredevil (Matt Murdock) | Chaste | Stick (Only in flashback) | Stone (Main story and flashback) | Nick Fury
Daredevil Vol 1 338;Main Series;Treachery;;;1995-03;;Dan G. Chichester (credited under different name);Alexander Jubran;Daredevil;Victor Krueller | Kingpin;Foggy Nelson | Karen Page | Lis Osborn
Elektra Vol 1 2;Supporting;Murderer's Bible;;;1995-04;1995-02-14;D.G. Chichester;Scott McDaniel;Elektra Natchios (Main story and flashback);Snakeroot | Tekagi (Main story and flashback) | Osaku | Genkotsu | Doka | Feruze | Enteki | The Beast (Mentioned);Chaste (Only in flashback) | Stick (Only in flashback) | Claw (Only in flashback) | Flame (Only in flashback) | Shaft (Only in flashback) | Star (Only in flashback) | Stone (Only in flashback) | Hugo Natchios (Only in flashback) | Orestez Natchios (Only in flashback) (First appearance) | Matt Murdock (Only in flashback) | Ryu (First appearance) | Impact (First appearance) | Everett Salvo (First appearance) | Niko (First appearance) | Masquerade (First appearance) | Target (First appearance) | Lynch (First appearance)
Daredevil Vol 1 339;Main Series;Betrayal;;;1995-04;;Dan G. Chichester (credited under different name);Alexander Jubran;Daredevil;Kingpin | Victor Krueller;Foggy Nelson | Karen Page | Lis Osborn | Ben Urich
Elektra Vol 1 3;Supporting;Hour Of The Wolf;;;1995-05;1995-03-14;D.G. Chichester;Scott McDaniel;Elektra Natchios (Main story and flashback);Snakeroot | Genkotsu | Doka | Feruze | Tekagi (Main story and flashback) | Osaku | Enteki;Orestez Natchios (Only in flashback) | Father Peter Nova (Death) | Ryu | Impact (Death) | Everett Salvo (Death) | Niko (Death) | Masquerade (Death) | Target (Death) | Lynch (Death) | Aaron Sokoto (First appearance) (Death) | General Bukama  (First and only known appearance, dies) | Chaste (Only in flashback) | Stick (Only in flashback)
Daredevil Vol 1 340;Main Series;Subversion;;;1995-05;;Dan G. Chichester (credited under different name);Alexander Jubran;Daredevil;Kingpin | Victor Krueller | Kai-Shek (First appearance)(Flashback);Foggy Nelson | Karen Page | Glorianna O'Breen (Death)
Elektra Vol 1 4;Supporting;She Who Slays;;;1995-06;1995-04-11;D.G. Chichester;Scott McDaniel;Elektra Natchios (Main story and flashback);Snakeroot | Genkotsu (Death) | Doka (Death) | Feruze (Death) | Tekagi (Death) | Osaku (Death) | Enteki (Death);Hugo Natchios (Only in flashback) | Christina Natchios (Only in flashback) | Orestez Natchios (Only in flashback) | Singer Tsilkali  (First appearance)
Daredevil Vol 1 341;Main Series;Duplicity;;;1995-06;;Dan G. Chichester (credited under different name);Keith Pollard;Daredevil;Kingpin | Victor Krueller | Kai-Shek (Main story and flashback);Foggy Nelson | Karen Page | Ben Urich | Kathy Malper
Daredevil Vol 1 342;Main Series;Malignancy;;;1995-07;;Dan G. Chichester (credited under different name);Keith Pollard;Daredevil;Kingpin | Victor Krueller (Death);Foggy Nelson | Karen Page
Daredevil Vol 1 343;Main Series;Recross;;;1995-08;1995-06-13;Warren Ellis;Keith Pollard | Arvell Malcolm Jones;Daredevil (Matt Murdock);;
Daredevil Vol 1 344;Main Series;Old Soldiers;;Over the Edge;1995-09;;J.M. DeMatteis;Ron Wagner;Daredevil;🢐 Punisher 🢒;Nick Fury
Daredevil Vol 1 345;Main Series;Inferno Part One;;;1995-10;;J.M. DeMatteis;Ron Wagner;"🢐 Daredevil (Matt Murdock/""Jack Batlin"") 🢒";Sir (First appearance);Karen Page | Nelson and Murdock Law Office | Foggy Nelson
Daredevil Vol 1 346;Main Series;Inferno Part Two;;;1995-11;;J.M. DeMatteis;Ron Wagner;Daredevil;Sir;Foggy Nelson | Karen Page | Lis Osborn
Daredevil Vol 1 347;Main Series;Inferno Part Three;;;1995-12;;J.M. DeMatteis;Ron Wagner;Daredevil;Sir;Foggy Nelson | Karen Page
Daredevil Vol 1 348;Main Series;Purgatorio;;;1996-01;;J.M. DeMatteis;Cary Nord;Daredevil;;Foggy Nelson | Karen Page | Sister Maggie Murdock | Stick
Daredevil Vol 1 349;Main Series;Paradiso Part One;;;1996-02;;J.M. DeMatteis;Cary Nord;Daredevil;;Foggy Nelson | Karen Page | Stick
Daredevil Vol 1 350;Main Series;Paradiso Part Two;;;1996-03;;J.M. DeMatteis;Ron Wagner;Daredevil;;Karen Page | Stick | Chaste
Daredevil Vol 1 351;Main Series;Helping Hands;;;1996-04;;John Rozum;Shawn McManus;🢐 Daredevil 🢒;Vice Agent (First appearance) | Turk Barrett (Mistakenly portrayed as a Caucasian) | Drake | Stanley | Electro (Mentioned) | Owl (Mentioned) | Kingpin (Mentioned) | Francis;Karen Page
Daredevil Vol 1 352;Main Series;Smoky Mirrors;;;1996-05;;Ben Raab;Shawn McManus;Daredevil (Matt Murdock);Mastermind (Martinique Jason);Foggy Nelson
Daredevil Vol 1 353;Main Series;The Devil's Work!;;;1996-06;;Karl Kesel;Cary Nord;Daredevil;Mr.Hyde;Foggy Nelson | Karen Page | Misty Knight | Rosalind Sharpe (First appearance)
Daredevil Vol 1 354;Main Series;Charming Devils;;Clone Saga;1996-07;;Karl Kesel;Cary Nord;Daredevil (Matt Murdock);The Shooter (First appearance) | Mr. Hyde (Calvin Zabo) (Cameo);Nelson and Murdock Law Office | Foggy Nelson | 🢐 Liz Osborn 🢒 | Karen Page | Daily Bugle | 🢐 Ben Urich 🢒 | 🢐 Peter Parker 🢒 | 🢐 Spider-Man (Ben Reilly) 🢒 | Rosalind Sharpe
Daredevil Vol 1 355;Main Series;Trial By Fire!;;;1996-08;;Karl Kesel;Cary Nord;Daredevil;Mr. Hyde | Pyro;Foggy Nelson | Karen Page | Rosalind Sharpe | Lis Osborn
Daredevil Vol 1 356;Main Series;Burden of Proof;;;1996-09;;Karl Kesel;Cary Nord;Daredevil;Mr. Hyde | The Eel | Snake Marston | The Enforcers | 🢐 Montana 🢒 | 🢐 Fancy Dan 🢒 | 🢐 The Ox 🢒 | Green Goblin (Only in flashback);Foggy Nelson | Karen Page | Rosalind Sharpe | Lis Osborn | Misty Knight
Daredevil Vol 1 357;Main Series;Crime And Punishment;;;1996-10;;Karl Kesel;Cary Nord;Daredevil;Mr. Hyde | The Eel | The Enforcers | Montana | 🢐 Fancy Dan 🢒 | The Ox;Foggy Nelson | Karen Page | Rosalind Sharpe
Elektra Vol 2 1;Supporting;Afraid of the Dark;;;1996-11;1996-09-25;Peter Milligan;Mike Deodato Jr.;"Elektra Natchios / ""Epsilon""";Bullseye | Deeray | Jay;Stick | Konrad Weiss (First appearance) | Rat (First appearance) | McKinley Stewart (First appearance) | King Lau (First appearance) | Wolverine (Logan) | Nina McCabe (First appearance) | Nina's father  (First appearance)
Daredevil Vol 1 358;Main Series;After Math;;;1996-11;;Joe Kelly;Pasqual Ferry;Daredevil;Mysterio;Foggy Nelson | Karen Page | Rosalind Sharpe
Elektra Vol 2 2;Supporting;Fathers Day;;;1996-12;1996-10-23;Peter Milligan;Mike Deodato Jr.;Elektra Natchios;Bullseye (Main story and flashback) | Vassals of the Architect;Nina McCabe | Nina's father  (Death)
Daredevil Vol 1 359;Main Series;The Devil You Know!;;;1996-12;;Karl Kesel;Larry Hama | Cary Nord;Daredevil;;Foggy Nelson | Karen Page | Rosalind Sharpe
Elektra Vol 2 3;Supporting;I Know How You Feel;;;1997-01;1996-11-27;Peter Milligan;Mike Deodato Jr.;Elektra Natchios;Architect (First appearance) | Vassals of the Architect  (Death) | Andrew | Dimitri;Nina McCabe | Nina's father  (Corpse, skeleton or other remains) | McKinley Stewart | King Lau | Wolverine (Logan) | Rat | Konrad Weiss
Daredevil Vol 1 360;Main Series;Alone Against The Absorbing Man!;;;1997-01;;Karl Kesel;Cary Nord;Daredevil;🢐 Absorbing Man 🢒;Foggy Nelson | Karen Page | Rosalind Sharpe | Sunny Sitka
