ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
Savage Avengers Vol 1 4;Secondary;Chapter Four: Stress Test;;;2019-10;2019-08-07;Gerry Duggan;Mike Deodato Jr.;Wolverine (Logan) | Conan | Elektra Natchios | Doctor Voodoo (Jericho Drumm) | Punisher (Frank Castle);Kulan Gath | Marrow God (Jhoatun Lau);Unnamed symbiote (Bonded to Conan) | Venom (Eddie Brock) | Venom Symbiote
Avengers Vol 8 24;Main Series;Challenge of the Ghost Riders - Part Three: Cosmic Ghost Rider vs. the Avengers;;;2019-11;2019-09-25;Jason Aaron;Stefano Caselli;Avengers | Ghost Rider (Robbie Reyes) | Thor (Odinson) | Hulk (Jen Walters) | Captain Marvel (Carol Danvers) | Black Panther (King T'Challa) | Captain America (Steve Rogers) | Blade (Eric Brooks);🢐 The Rider (Frank Castle) 🢒 | Ghost Rider (Johnny Blaze) (Possessed by Zarathos) | Eli Morrow (Possesses Callus the Void's corpse);Spirits of Vengeance | Ghost Rider (Bai Gu Jing) | Ghost Rider (Marinette Bwa Chech) | Ghost Rider (Molek) | Ghost Rider (Baron Skullfire) | Ghost Rider (Ghost) | Ghost Rider (Hell-Driver) | Ghost Rider (Chief Hellhawk) | Ghost Rider (Undead G-Man) | Ghost Rider (Knuckles O'Shaugnessy) | Ghost Rider (Noble Kale) | Other unidentified Ghost Riders | Daimon Hellstrom | Boy-Thing
Savage Avengers Vol 1 5;Secondary;Chapter Five: The Triumph of Kulan Gath;;;2019-11;2019-09-04;Gerry Duggan;Mike Deodato Jr.;Conan (Loses the unnamed symbiote) | Venom (Eddie Brock) (Continuity Error) | Venom Symbiote | Elektra Natchios | Doctor Voodoo (Jericho Drumm) | Wolverine (Logan) | Punisher (Frank Castle);Unidentified cult | Sickle Priest (Johan Richter) | Kulan Gath | Numerous unnamed others (Death of several) | Sorcerers of the Desert (Name first revealed) (Death of several) | The Hand (Death of several) | Marrow God (Jhoatun Lau) (Death);Unnamed symbiote (Death)
Avengers Vol 8 25;Main Series;Challenge of the Ghost Riders - Part Four: Spirit of Avengeance;;;2019-12;2019-10-23;Jason Aaron;Stefano Caselli;Avengers | Ghost Rider (Robbie Reyes) (Possessed by an unidentified Spirit of Vengeance) | Black Panther (King T'Challa) | Captain America (Steve Rogers) | Captain Marvel (Carol Danvers) | Thor (Odinson) | Hulk (Jen Walters) | Blade (Eric Brooks) | Iron Man (Tony Stark);Eli Morrow (Possesses Callus the Void's corpse) | Ghost Rider (Johnny Blaze) (Possessed by Zarathos);Juliana Reyes (Deceased) | Alberto Reyes (Deceased) | 🢐 The Rider (Frank Castle) 🢒 | Gabe Reyes
Savage Avengers Vol 1 6;Secondary;Chapter Six: Blood Brothers;;;2019-12;2019-10-02;Gerry Duggan;Kim Jacinto;Punisher (Frank Castle) | Conan;Giant serpent (First and only known appearance, dies) | Dinosaurs (First and only known appearance, dies) | Dire Wolf (First and only known appearance, dies);
Avengers Vol 8 26;Main Series;As Strong as the Stars;;;2020-01;2019-11-20;Jason Aaron;Dale Keown | Andrea Sorrentino;Starbrand (Vnn) (First appearance chronologically) (Origin revealed) (Name first revealed) (Main story and flashback);Deviant Empire (Death of several) (Main story and flashback);Brrkk (First and only known appearance, dies) (Main story and flashback)
Avengers Vol 8 27;Main Series;Starbrand Reborn - Part One: Riot in the Prison Galaxy;;;2020-01;2019-11-27;Jason Aaron;Ed McGuinness;Avengers (Main story and flashback) | Blade (Eric Brooks) (Main story and flashback) | Ghost Rider (Robbie Reyes) (Possessed by an unidentified Spirit of Vengeance in main story and flashback) | 🢐 Black Widow (Natasha Romanoff) 🢒 (Rejoins team) (Main story and flashback) | Captain America (Steve Rogers) (Main story and flashback) | Thor (Odinson) (Main story and flashback) (Infected by the Brood) | Black Panther (King T'Challa) (Only in flashback) | Captain Marvel (Carol Danvers) (Main story and flashback) | Hulk (Jen Walters) (Main story and flashback);The Brood (Main story and flashback) | Prisoner Zeta 987-349 (First and only known appearance, dies) (Only in flashback) | Several unnamed broodlings;Shi'ar Empire (Only in flashback) | Imperial Guard (Only in flashback) | Majestor Gladiator (Kallark) (Only in flashback) | Numerous unnamed others (Only in flashback) | Boy-Thing (Only in flashback)
Savage Avengers Vol 1 7;Secondary;Chapter Seven: Bar Hop;;;2020-01;2019-11-06;Gerry Duggan;Patrick Zircher;Doctor Voodoo (Jericho Drumm) (Main story and recap) | Elektra Natchios | Conan;The Hand (Main story and recap) | Kulan Gath | Latverian Army;Doctor Strange (Stephen Strange)
Avengers Vol 8 28;Main Series;Starbrand Reborn - Part Two: The Three Heralds;;;2020-02;2019-12-18;Jason Aaron;Ed McGuinness;Avengers | Brood Thor (Odinson) (Infected by the Brood) | Captain America / Captain Corsair (Steve Rogers) | Captain Marvel (Carol Danvers) | Hulk (Jen Walters) | Black Widow / War Widow (Natasha Romanoff) (First appearance as War Widow) | Blade (Eric Brooks) | Ghost Rider (Robbie Reyes) (Possessed by an unidentified Spirit of Vengeance) | Iron Man (Tony Stark);Heralds of Galactus (Main story and flashback) | Silver Surfer (Norrin Radd) (Main story and flashback) | Terrax the Tamer (Tyros) (Main story and flashback) | Firelord (Pyreus Kril) (Main story and flashback) | Unnamed Shi'ar prisoners;Boy-Thing | Avengers of 1,000,000 B.C. (Past) | Starbrand (Vnn) (Past) | Agamotto (Past) | Odin (Past) | Ghost Rider (Ghost) (Past) | Lady Phoenix (Past possessed by the Phoenix Force) | Black Panther (Past) | Iron Fist (Fan Fei) (Past)
Savage Avengers Vol 1 8;Secondary;Chapter Eight: Dinner With Victor;;;2020-02;2019-12-04;Gerry Duggan;Patrick Zircher;Doctor Strange (Stephen Strange) | Conan | Doctor Doom (Victor von Doom);Sorcerers of the Desert (Death of several) | Kulan Gath;"Doctor Doom (""Victor von Doom"") (Destruction)"
Avengers Vol 8 29;Main Series;Starbrand Reborn - Part Three: The Battle for the Brand;;;2020-03;2020-01-15;Jason Aaron;Ed McGuinness | Paco Medina;Avengers | War Widow (Natasha Romanoff) | Ghost Rider (Robbie Reyes) (Possessed by an unidentified Spirit of Vengeance) | Blade (Eric Brooks) (Merges with Boy-Thing) | Captain Marvel (Carol Danvers) | Hulk (Jen Walters) | Captain Corsair (Steve Rogers) | Brood Thor (Odinson) (Infected by the Brood);Unnamed Shi'ar prisoners (Death) | Heralds of Galactus | Silver Surfer (Norrin Radd) | Firelord (Pyreus Kril) | Terrax the Tamer (Tyros);Boy-Thing (Merges with Blade) | Shi'ar Empire | Imperial Guard | Majestor Gladiator (Kallark)
Avengers Vol 8 30;Main Series;Starbrand Reborn - Part Four: Nativity in the Stars;;;2020-03;2020-01-29;Jason Aaron;Ed McGuinness | Francesco Manna;Avengers (Main story and flashback) | Captain America (Steve Rogers) (Main story and flashback) | Captain Marvel (Carol Danvers) (Main story and flashback) | Black Panther (King T'Challa) | Brood Thor (Odinson) (Freed of the Brood infection behind the scenes in main story and infected by the Brood in flashback) | Ghost Rider (Robbie Reyes) (Possessed by an unidentified Spirit of Vengeance in flashback) | Blade (Eric Brooks) (Merged with Boy-Thing in flashback) | War Widow (Natasha Romanoff) (Only in flashback) | Hulk (Jen Walters) (Only in flashback);Shi'ar Empire (Only in flashback) | Majestor Gladiator (Kallark) (Only in flashback) | Unidentified others (Only in flashback) | Heralds of Galactus (Only in flashback) | Terrax the Tamer (Tyros) (Only in flashback) | Silver Surfer (Norrin Radd) (Only in flashback) | Firelord (Pyreus Kril) (Only in flashback);Starbrand (Suzanne Selby) (Name first revealed) (Death in flashback) | Boy-Thing (Merged with Blade in flashback)
Savage Avengers Vol 1 9;Secondary;Chapter Nine: Blood in the Sand;;;2020-03;2020-01-08;Gerry Duggan;Patrick Zircher;Doctor Strange / The Iron Mage (Stephen Strange) (First appearance as the Iron Mage) | Conan | Doctor Doom (Victor von Doom);Kulan Gath | Zombies;Doctor Voodoo (Jericho Drumm) (Astral projection)
Avengers Vol 8 31;Main Series;The Temptation of Anthony Stark;;;2020-04;2020-02-26;Jason Aaron;Gerardo Zaffino | Geraldo Borges | Szymon Kudranski | Jan Bazaldua (credited under different name)Robert Gill | Mattia De Iulis;Iron Man (Tony Stark) (Main story and flashback);Mephisto (Present and past in main story and flashback, impersonates Howard Stark in past) | Ape King (Gorgilla Alpha);
Savage Avengers Vol 1 0;Special;Chapter Zero: A Retelling of the Kulan Gath Saga;;;2020-04;2020-02-05;Gerry Duggan;Greg Smallwood;Doctor Strange (Stephen Strange) | Magik (Illyana Rasputin);"Vizier's Guard (First appearance) | Morlocks (First appearance) | Sunder (First appearance) | Numerous unnamed others (First appearance) | New Mutants (First appearance) | Wolfsbane (Rahne Sinclair) (First appearance) (Joins group) | Mirage (Dani Moonstar) (First appearance) (Joins group) | Sunspot (Bobby Da Costa) (First appearance) (Joins group) | Cannonball (Sam Guthrie) (First appearance) (Joins group) | Great Vizier (Kulan Gath) (First appearance) | Xavier (First appearance) / Caliban (First appearance) | Princess Amara / ""Selene"" (First appearance)";"Pyro (St. John Allerdyce) | Cable (Nathan Summers) (Past) | Other Characters: | Krakoa | Charles Xavier (Mentioned) | Cable (Nathan Summers) (Mentioned) (Deceased) | Conan (Mentioned) | Great Vizier (Kulan Gath) (Mentioned) | Kulan Gath (Only in recap) | Races and Species: | Krakoas | Mutants | Humans (Main story and recap) | Locations: | Earth (Main story and recap) | Pacific Ocean | Krakoa | North America | United States of America | New York | New York City | Manhattan | Greenwich Village | Bleecker Street | Sanctum Sanctorum | Hyboria (Only in recap) | Items: | X-Uniforms | Cloak of Levitation and Eye of Agamotto | Techno-Organic Virus (Behind the scenes) | Soulsword | Events and Eras: | Modern Age | Hyborian Age (Only in recap) | Synopsis for ""Chapter Zero: A Retelling of the Kulan Gath Saga"" | Synopsis not yet written | Appearing in ""An Age Undreamed Of""Reprint of the 1st story from Uncanny X-Men #190 | Featured Characters: | Avengers (First appearance) | Captain America (Steve Rogers) (First appearance) | Wasp (Jan Van Dyne) (First appearance) | Starfox (Eros) (First appearance) | Colossus (Peter Rasputin) (First appearance) (Joins group) | Nightcrawler (Kurt Wagner) (First appearance) (Joins group) | Storm (Ororo Munroe) (First appearance) (Joins group) | Rogue (First appearance) (Joins group) | Captain Callisto (First appearance) (Leaves the Vizier's Guard and joins team) | Selene Gallio / ""Princess Amara"" (First appearance) (Joins group) | Rachel Summers (First appearance) (Joins group) | Magik (Illyana Rasputina) (First appearance) (Joins group) | Supporting Characters: | National Security Council | Valerie Cooper | Henry Gyrich | Numerous unnamed others | Spider-Man (Peter Parker) (First appearance) | Storm (Ororo Munroe) | Callisto | Warlock (First appearance)"
Savage Avengers Vol 1 10;Secondary;Chapter Ten: Ouroboros;;;2020-04;2020-02-12;Gerry Duggan;Patrick Zircher;Conan | The Iron Mage / Doctor Strange (Stephen Strange) | Doctor Doom (Victor von Doom);Kulan Gath | Avatar of Shuma-Gorath (Briefly possesses Doctor Voodoo);Doctor Voodoo (Jericho Drumm) (Freed from Shuma-Gorath's possession) (Death) | Kalfu
Avengers Vol 8 32;Main Series;Earth’s Mightiest Villains;;;2020-05;2020-03-11;Jason Aaron;Ed McGuinness | Francesco Manna;King Namor (Main story and flashback) | Vlad Dracula | Winter Guard | Ursa Major (Mikhail Ursus) | Red Widow | Vanguard (Nikolai Krylenko) | Crimson Dynamo (Dimitri Bukharin) | Darkstar (Laynia Petrovna) | Vostok (Anatoly) | Director Phil Coulson | Mephisto;Cybernetic Roxxon dolphins (First appearance) (Main story and flashback) | Avengers | Blade (Eric Brooks) | Black Widow (Natasha Romanoff) (Leaves group) | Iron Man (Tony Stark) | All-Father Thor (Odinson) | Boy-Thing;Atlantean barman (First appearance) (Controlled by Mephisto) | Legion of the Unliving | Rat Bomber | Baroness Blood (Lily Cromwell) (Controlled by Mephisto) | Carpathian | Winter Guard's butler (First and only known appearance, dies) (Controlled by Mephisto) | Squadron Supreme of America | Hyperion (Mark Milton) | Power Princess (Zarda) | The Blur (Stanley Stewart) | Nighthawk (Kyle Richmond) | Doctor Spectrum (Col. Joseph Ledger)
Savage Avengers Vol 1 11;Secondary;Chapter Eleven: Blood Memories;;;2020-05;2020-03-04;Gerry Duggan;Jackson Guice;Doctor Strange (Stephen Strange);;Elektra Natchios
Avengers Vol 8 33;Main Series;The Age of Khonshu - Part One: Moon Knight vs. the Avengers;;;2020-07;2020-05-27;Jason Aaron;Javier Garrón;Moon Knight / Mister Knight / Steven Grant / Jake Lockley (Marc Spector) (Possessed by an unidentified Spirit of Vengeance);Iron Fist (Danny Rand) | Avengers | Doctor Strange (Stephen Strange) | Robbie Reyes | Black Panther (King T'Challa) | Captain America (Steve Rogers) (Behind the scenes) | All-Father Thor (Thor Odinson);Mummies | Cult of Khonshu | Moon Wizards (First appearance) | Khonshu
Avengers Vol 8 34;Main Series;The Age of Khonshu - Part Two: The Fist of Vengeance;;;2020-09;2020-07-15;Jason Aaron;Javier Garrón;Moon Knight (Marc Spector) (Main story and flashback) (Possessed by an unidentified Spirit of Vengeance);Mephisto (Death) | Avengers | Black Panther (T'Challa) | Captain Marvel (Carol Danvers) | Iron Man (Tony Stark);Cult of Khonshu (Main story and flashback) | Khonshu (Main story and flashback) | Mummies
Avengers Vol 8 35;Main Series;The Age of Khonshu - Part Three: You Don't Beat the Devil by Being an Angel;;;2020-10;2020-08-19;Jason Aaron;Javier Garrón;Avengers | Blade (Eric Brooks) | Captain America (Steve Rogers) | Hulk (Jen Walters) | Robbie Reyes | Iron Man (Tony Stark) | Captain Marvel (Carol Danvers) | Black Panther (King T'Challa);Cult of Khonshu (Main story and flashback) | Khonshu (In main story and carving in flashback) | Mummies | Moon Knight (Marc Spector) (Possessed by an unidentified Spirit of Vengeance);"Starbrand (""Brandy"")"
Avengers Vol 8 36;Main Series;The Age of Khonshu - Part Four: Moons of Fire, Stars of Blood, Panthers of Black;;;2020-11;2020-09-30;Jason Aaron;Javier Garrón;Avengers | Black Panther (King T'Challa) (Main story and flashback) | Iron Man (Tony Stark) | Captain Marvel (Carol Danvers) | Blade (Eric Brooks) | Hulk (Jen Walters) | Captain America (Steve Rogers) | Robbie Reyes;Moon Knight (Marc Spector) (Possessed by an unidentified Spirit of Vengeance in flashback and by the Phoenix in main story) (Main story and flashback) | Khonshu (Possessed by an unidentified Spirit of Vengeance) (Main story and flashback) | Mephisto | Mummies;"The Unseen (Nick Fury) | Starbrand (""Brandy"")"
Savage Avengers Vol 1 12;Secondary;Chapter Twelve: It'll Never Last;;;2020-11;2020-09-30;Gerry Duggan;Adam Gorham;Doctor Strange (Stephen Strange) (Joins Savage Avengers) | Elektra Natchios (Joins Savage Avengers) | Conan the Barbarian (Joins Savage Avengers);Avatar of Shuma-Gorath (Possesses an unnamed man) (Death) | Unnamed Mexican criminals (Death);Daniel Drumm (Death) | Savage Avengers (First appearance) | Doctor Voodoo (Jericho Drumm) (Resurrection) (Joins group) | Son of Satan (Daimon Hellstrom) (Joins group) | Magik (Illyana Rasputin) (Joins group) | Wolverine (Logan) (Joins group) | Black Widow (Natasha Romanoff) (Joins group) | Kalfu
Avengers Vol 8 37;Main Series;The Age of Khonshu - Conclusion: Phoenix: Moonsong;;;2020-12;2020-10-14;Jason Aaron;Javier Garrón;Avengers | Black Panther (T'Challa) | Captain Marvel (Carol Danvers) | Iron Man (Tony Stark) | Ghost Rider (Robbie Reyes) (Possessed by an unidentified Spirit of Vengeance) | Captain America (Steve Rogers) | Blade (Eric Brooks) | Hulk (Jennifer Walters) | All-Father Thor (Thor Odinson);Khonshu | Moon Knight (Marc Spector) (Possessed by Phoenix Force) | Mummies | Cult of Khonshu | Moon Priests (Name first revealed) | Werewolf Guard (First appearance);"Starbrand (""Brandy"") | Okoye (Voice)"
Savage Avengers Vol 1 13;Secondary;Chapter Thirteen: Bang, Right to the Moon;;;2020-12;2020-10-28;Gerry Duggan;Patch Zircher;Savage Avengers | Doctor Strange (Stephen Strange) (Main story and recap) | Magik (Illyana Rasputina) (Main story and recap) | Wolverine (Logan) | Conan the Barbarian (Main story and flashback) | Daimon Hellstrom | Elektra (Elektra Natchios) | Doctor Voodoo (Jericho Drumm) | Black Widow (Natalia Romanova);Kulan Gath;
Avengers Vol 8 38;Main Series;The Fly That Laid a Billion Maggots;;;2021-01;2020-11-04;Jason Aaron;Ed McGuinness;Avengers | Black Panther (T'Challa) | Captain Marvel (Carol Danvers) | Iron Man (Tony Stark) (Main story and flashback) | Captain America (Steve Rogers) | Ghost Rider (Robbie Reyes) (Possessed by an unidentified Spirit of Vengeance) | Doctor Strange (Stephen Strange) | Blade (Eric Brooks) | All-Father Thor (Thor Odinson) (Main story and flashback) | Wasp (Janet Van Dyne) (Only in flashback) | Giant-Man (Henry Pym) (Only in flashback);Mephisto (Main story and flashback) | Phoenix Force (Main story and flashback) | Thanos (Only in flashback) | Apocalypse (En Sabah Nur) (Only in flashback) | Hulk (Bruce Banner) (Only in flashback) | Doom the Living Planet (Only in flashforward) | Howard Stark;"Moon Knight (Marc Spector) | Starbrand (""Brandy"") | Iron Fist (Danny Rand)"
Savage Avengers Vol 1 14;Secondary;Chapter Fourteen: Enter The Dragon!;;;2021-01;2020-11-11;Gerry Duggan;Patch Zircher;Savage Avengers | Conan the Barbarian | Magik (Illyana Rasputina) | Juggernaut (Cain Marko) (Joins group) | Black Knight (Dane Whitman) (Joins group);Ku Klux Klan | Sadurang;Galadriel (First appearance) (Joins Savage Avengers)
