ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
Fantastic Four Vol 6 14;Main Series;Point of Origin - Part One: Wanderlust;;;2019-11;2019-09-04;Dan Slott;Paco Medina;Fantastic Four (Main story and origin in recap) | The Thing (Ben Grimm) (Main story and flashback) | Human Torch (Johnny Storm) (Main story and flashback) | Invisible Woman (Sue Storm Richards) (Main story and flashback) | Mister Fantastic (Reed Richards) (Main story and flashback);;Alicia Grimm | Valeria Richards | Franklin Richards | NASA (Only in flashback) | Colonel Duke Duchman (First appearance) (Main story and flashback) | Captain Sandy Sanders (First appearance) (Main story and flashback)
Fantastic Four Vol 6 15;Main Series;Point of Origin - Part Two: The Invasion;;;2019-12;2019-10-02;Dan Slott;Paco Medina | Robert Quinn;Unparalleled (First appearance) | Sidearm (First appearance) | Elementa (First appearance) | Citadel (First appearance) | Belter (First appearance) | Kaylo (First appearance) | Kor (First appearance) | Sky (First appearance);Monster Mob (First appearance) | Fantastic Four | Invisible Woman (Sue Storm Richards) | The Thing (Ben Grimm) | Human Torch (Johnny Storm) | Mister Fantastic (Reed Richards);Overseer (First appearance)
Fantastic Four Vol 6 16;Main Series;Point of Origin - Part Three: Fantastic Planet;;;2020-01;2019-11-06;Dan Slott;Sean Izaakse;Fantastic Four (Main story and origin in recap) | The Thing (Ben Grimm) (Main story and recap) | Human Torch (Johnny Storm) (Main story and recap) | Mister Fantastic (Reed Richards) (Main story and recap) | Invisible Woman (Sue Storm Richards) (Main story and recap);Monster Mob (Main story and origin in flashback) | Slapdash (First appearance) (Unnamed) | Big King Scrum (First appearance) (Main story and origin in flashback) | Numerous unnamed others  (Main story and flashback);Unparalleled (Main story and origin in flashback) | Sky (Main story and origin in flashback) | Citadel (Main story and flashback) | Belter (Main story and flashback) | Overseer | Elementa | Kor (Main story and flashback) | Kaylo | Sidearm (Main story and origin in flashback)
Fantastic Four Vol 6 17;Main Series;Point of Origin - Part Four: Secret Agenda;;;2020-02;2019-12-11;Dan Slott;Luciano Vecchio | Carlos Magno | Bob Quinn | Sean Izaakse;Fantastic Four (Main story and origin in recap) | Mister Fantastic (Reed Richards) (Main story and recap) | Invisible Woman (Sue Storm Richards) (Main story and recap) | Human Torch (Johnny Storm) (Main story and recap) | The Thing (Ben Grimm) (Main story and recap);Unparalleled (Main story and flashback) | Sky (Kaila) (Main story and flashback) (Name first revealed) | Citadel (Dellig) (Main story and flashback) (Name first revealed) | Overseer (Revos) (Psychic projection in main story and appears in flashback) (Name first revealed) | Sidearm (Darmo) (Main story and flashback) (Name first revealed) | Elementa (Eylen) (Main story and origin in flashback) (Name first revealed) | Kor (Main story and flashback) | Kaylo | Belter;Monster Mob | Scrum (Krumson) (Main story and flashback) (Name first revealed) | Slapdash (Name first revealed) | Numerous unnamed others
Fantastic Four Vol 6 18;Main Series;Worldbreakers;;;2020-03;2020-01-22;Dan Slott;Paco Medina | Francesco Manna | Carlos Magno;Fantastic Four | Invisible Woman (Sue Storm Richards) | Mister Fantastic (Reed Richards) | Human Torch (Johnny Storm) | The Thing (Ben Grimm);Overseer (Revos);Monster Mob | Scrum (Krumson) | Slapdash | Numerous unnamed others | Unparalleled | Kor | Kaylo | Sky (Kaila) | Sidearm (Darmo) | Elementa (Eylen) | Belter | Citadel (Dellig)
Fantastic Four Vol 6 19;Main Series;Four Gone Conclusion;;;2020-04;2020-02-19;Dan Slott;Sean Izaakse;Fantastic Four | The Thing (Ben Grimm) | Mister Fantastic (Reed Richards) | Invisible Woman (Sue Storm Richards) | Human Torch (Johnny Storm) (Main story and recap);;Keewazi | Highcloud (First appearance) | Wyatt Wingfoot | Dr. Sara Heart (First appearance) | Kelly  (First appearance) | Ted of the Five Tunnels (First appearance) (Unnamed) (Joins group) | Numerous unnamed others | Unparalleled | Citadel (Dellig) | Overseer (Revos) | Belter | Sidearm (Darmo) | Kaylo | Kor | Sky (Kaila) | Elementa (Eylen) | Monster Mob | Scrum (Krumson) | Slapdash | Numerous unnamed others
Fantastic Four Vol 6 20;Main Series;Welcoming Party;;;2020-05;2020-03-18;Dan Slott;Paco Medina;Fantastic Four | The Thing (Ben Grimn) | Invisible Woman (Sue Storm Richards) | Mister Fantastic (Reed Richards) | Human Torch (Johnny Storm);Mole Man (Harvey Elder) (Main story and flashback);Valeria Richards | Franklin Richards | Sky (Kaila) | Alicia Grimn | Keewazi (Main story and flashback) | Wyatt Wingfoot (Main story and flashback) | Highcloud (Main story and flashback) | Dr. Sara Heart (Main story and flashback) | Ted of the Five Tunnels (Name first revealed) (Main story and flashback) | Numerous unnamed others
Fantastic Four Vol 6 21;Main Series;Living History;;Empyre;2020-09;2020-07-15;Dan Slott;Paco Medina | Sean Izaakse;Jo-Venn (Main story and flashback) | N'Kalla (Main story and flashback) | Powerhouse (Franklin Richards) | Brainstorm (Valeria Richards);Priests of Pama | Dark Harvest (First appearance) | Master Forest (First appearance) (Unnamed) | Lord of the Creeping Vine (First appearance) (Unnamed) | Oak (First appearance) (Unnamed) | Sharpest Thorn (First appearance) (Unnamed) | Bladed Leaf (First appearance) (Unnamed) | Numerous unnamed others;Fantastic Four | The Thing (Ben Grimm) | Human Torch (Johnny Storm) | Mister Fantastic (Reed Richards) | Invisible Woman (Sue Storm Richards) | Alicia Grimm | Sky (Kaila) | Wolverine (Logan) | Spider-Man (Peter Parker)
Fantastic Four Vol 6 22;Main Series;You Had One Job;;Empyre;2020-10;2020-08-05;Dan Slott;Paco Medina | Sean Izaakse;New Fantastic Four (Reforms) | Powerhouse (Franklin Richards) (Impersonates Hulk) (Joins group) | Wolverine (Logan) (Rejoins team) | Spider-Man (Peter Parker) (Rejoins team) | Brainstorm (Valeria Richards) (Impersonates Ghost Rider) (Joins group);Empyre | Priests of Pama | Dark Harvest | Master Forest (Name first revealed) | Bladed Leaf (Name first revealed) | Sharpest Thorn (Name first revealed) | Oak (Name first revealed) | Lord of the Creeping Vine (Unnamed) | Numerous unnamed others;Fantastic Four | Invisible Woman (Sue Storm Richards) | Human Torch (Johnny Storm) | The Thing (Ben Grimm) | Mister Fantastic (Reed Richards) | Jo-Venn | N'Kalla | Alicia Grimm | Sky (Kaila)
Fantastic Four Vol 6 23;Main Series;War Games;;Empyre;2020-11;2020-09-02;Dan Slott;Paco Medina;New Fantastic Four | Wolverine (Logan) | Spider-Man (Peter Parker) | Brainstorm (Valeria Richards) | Powerhouse (Franklin Richards);Empyre | Quoi | Numerous unnamed others | Priests of Pama | Dark Harvest | Lord of the Creeping Vine (Name first revealed) | Sharpest Thorn | Bladed Leaf | Master Forest | Oak | Numerous unnamed others;The Alliance (Main story and recap) | Super-Skrull (Kl'rt) (Main story and recap) | Captain Glory (Gla-Ree) (Main story and recap) | Empress R'Klll (Impersonates Emperor Dorrek VIII) | Numerous unnamed others | Jo-Venn | Alicia Grimm | N'Kalla (Impersonates Sky)
Fantastic Four Vol 6 24;Main Series;Cold Snap;;;2020-11;2020-09-30;Dan Slott;Paco Medina;Fantastic Four (Main story and flashback) | Human Torch (Johnny Storm) (Main story and flashback) | The Thing (Ben Grimm) (Main story and flashback) | Mister Fantastic (Reed Richards) (Main story and flashback) | Invisible Woman (Sue Storm Richards) (Main story and flashback) | Iceman (Bobby Drake) (Main story and joins and leaves team in flashback);A.I.M. (Only in flashback) | Doombot (Only in flashback) | Red Ghost (Ivan Kragoff) (Only in flashback) | Super-Apes (Only in flashback) | Puppet Master (Phillip Masters) (Only in flashback) | Khankwestaa (First appearance) (Only in flashback);Sky (Kaila) | Alicia Grimm | N'Kalla | Jo-Venn | Valeria Richards | Franklin Richards | Willie Lumpkin (Only in flashback) | Professor X (Charles Xavier) (Only in flashback) | X-Men (Only in flashback) | Angel (Warren Worthington III) (Only in flashback) | Marvel Girl (Jean Grey) (Only in flashback) | Cyclops (Scott Summers) (Only in flashback) | Beast (Hank McCoy) (Only in flashback)
Fantastic Four Vol 6 25;Main Series;There Shall Come a Reckoning;;;2020-12;2020-10-21;Dan Slott;R.B. Silva;Fantastic Four | Invisible Woman (Sue Storm Richards) | Mister Fantastic (Reed Richards) | Human Torch (Johnny Storm) | The Thing (Ben Grimm);Helmsman (First appearance) (Main story and flashforward) | Cormorant (First appearance) (Main story and flashforward);Fantastix (Main story and flashforward) | 2-D (Darell Pain) (Main story and flashforward) | Hope (Ariana Diamante) (Main story and flashforward) | Iceberg (Jack Pierce) (Main story and flashforward) | Ms. Fantastix (Erika Kelley) (Main story and flashforward) | Nick Fury, Jr. | Valeria Richards | Franklin Richards | Jo-Venn | Alicia Grimm | N'Kalla (Impersonates She-Hulk) | Doctor Doom (Victor von Doom) | Victorious (Zora Vukovic)
Fantastic Four Vol 6 26;Main Series;One Stop from Everywhere;;;2021-01;2020-11-18;Dan Slott;R.B. Silva;Fantastic Four | Human Torch (Johnny Storm) | Invisible Woman (Sue Storm Richards) | Mister Fantastic (Reed Richards) | The Thing (Ben Grimm);Griever at the End of All Things;Sky (Kaila) | Valeria Richards | Franklin Richards | N'Kalla | Jo-Venn | Alicia Grimm
Fantastic Four Vol 6 27;Main Series;Borrowed Armor;;;2021-02;2020-12-16;Dan Slott;R.B. Silva | Juanan Ramirez | Ze Carlos;Fantastic Four | Invisible Woman (Sue Storm Richards) | Mister Fantastic (Reed Richards) | Human Torch (Johnny Storm) | The Thing (Ben Grimm);Griever at the End of All Things | Endlings | Gringukk (First appearance);Franklin Richards | Sky (Kaila) | Valeria Richards | Bentley-23 (Bentley Wittman) | Dragon Man | Alicia Grimm | N'Kalla | Jo-Venn | Silver Surfer (Norrin Radd) | Lyja the Lazerfist
Fantastic Four Vol 6 28;Main Series;All the Ways your Universe Ends;;;2021-03;2021-01-27;Dan Slott;R.B. Silva;Fantastic Four | Human Torch (Johnny Storm) | Invisible Woman (Sue Storm Richards) | The Thing (Ben Grimm) | Mister Fantastic (Reed Richards);Griever at the End of All Things | Diablo (Esteban Corazón de Ablo) (Illusion or holographic simulation) | Doctor Doom (Victor von Doom) (Illusion or holographic simulation) | Rapture (First appearance) (Illusion or holographic simulation);Silver Surfer (Norrin Radd) | Jo-Venn | Alicia Grimm | N'Kalla | Franklin Richards | Bentley-23 (Bentley Wittman) | Valeria Richards | Sky (Kaila) | Dragon Man (Draconus) (Real name revealed) | Lyja the Lazerfist
Fantastic Four Vol 6 29;Main Series;Soul Bond;;King in Black;2021-04;2021-02-10;Dan Slott;Ze Carlos;Fantastic Four | Mister Fantastic (Reed Richards) | The Thing (Ben Grimm) (Taken over by a symbiote and controlled by Knull) | Invisible Woman (Sue Storm Richards) | Human Torch (Johnny Storm) (Taken over by a symbiote and controlled by Knull);Symbiote Hive | Symbiote Dragons;Jo-Venn | Alicia Grimm | N'Kalla | Sky (Kaila) (Taken over by a symbiote and controlled by Knull) | Franklin Richards | Dragon Man (Draconus) | Valeria Richards | Bentley-23 (Bentley Wittman)
Fantastic Four Vol 6 30;Main Series;Friends & Enemies;;King in Black;2021-06;2021-04-14;Dan Slott;Ze Carlos;Fantastic Four | Invisible Woman (Sue Storm Richards) | Mister Fantastic (Reed Richards) | Human Torch (Johnny Storm) (Freed from Knull's control) | The Thing (Ben Grimm) (Freed from Knull's control);Symbiote Hive | Human Torch's Symbiote | Thing's Symbiote | Symbiote Dragons | Sky's Symbiote | Brainstom's Symbiote | Knull (Behind the scenes);Alicia Grimm | Jo-Venn | N'Kalla | Spider-Man (Peter Parker) | Dragon Man (Draconus) | Bentley-23 (Bentley Wittman) | Powerhouse (Franklin Richards) | Brainstorm (Valeria Richards) (Temporarily taken over by a symbiote and controlled by Knull) | Sky (Kaila) (Freed from Knull's control) | Hiram Sheckerberg
Fantastic Four Vol 6 31;Main Series;Self-Examinations;;;2021-06;2021-04-28;Dan Slott;R.B. Silva;Fantastic Four | The Thing (Ben Grimm) | Mister Fantastic (Reed Richards) | Invisible Woman (Sue Storm Richards) | Human Torch (Johnny Storm);Fin Fang Foom (Thought Space simulacrum) | Blastaar (Thought Space simulacrum) | Attuma (Thought Space simulacrum) | Annihilus (Thought Space simulacrum) | Thundra (Thought Space simulacrum) | Super-Skrull (Kl'rt) (Thought Space simulacrum) | Sandman (Flint Marko) (Thought Space simulacrum) | Terrax the Tamer (Tyros) (Thought Space simulacrum) | Trapster (Peter Petruski) (Thought Space simulacrum);N'Kalla (Main story and flashback) | Alicia Grimm (Main story and flashback) | Bentley-23 (Bentley Wittman) | Brainstorm (Valeria Richards) | Powerhouse (Franklin Richards) | Trauma (Terrance Ward)
Fantastic Four Vol 6 32;Main Series;Bride of Doom, Part 1: Rules of Engagement;;;2021-07;2021-05-12;Dan Slott;R.B. Silva;Fantastic Four | Human Torch (Johnny Storm) | The Thing (Ben Grimm);U.L.T.I.M.A.T.U.M. | Ron (First appearance) | Numerous unnamed others;Lyja (Impersonates Sky) | Jo-Venn | N'Kalla | Alicia Grimm | Victorious (Zora Vukovic) | Sky (Kaila) | Doctor Doom (Victor von Doom) (Appears on screen)
Fantastic Four Vol 6 33;Main Series;Bride of Doom, Part 2: Royal Wedding;;;2021-08;2021-06-16;Dan Slott;R.B. Silva;Fantastic Four | Human Torch (Johnny Storm) | Invisible Woman (Sue Storm Richards) | Mister Fantastic (Reed Richards) | The Thing (Ben Grimm);Doctor Doom (Victor von Doom);Zora Vukovic | Franklin Richards | Valeria Richards | Alicia Grimm | Jo-Venn | N'Kalla | Sky (Kaila) | Black Panther (T'Challa) | Dora Milaje | Namor
Fantastic Four Vol 6 34;Main Series;Bride of Doom, Final Chapter: The Sacred Vow of Victor Von Doom;;;2021-09;2021-07-28;Dan Slott;R.B. Silva;Fantastic Four | Invisible Woman (Susan Richards) | Human Torch (Johnny Storm) | Mister Fantastic (Reed Richards) | The Thing (Ben Grimm);Doctor Doom (Victor von Doom);Victorious (Zora Vukovic) | Dora Milaje | Namor | Black Panther (T'Challa)
Fantastic Four Vol 6 35;Main Series;Death in Four Dimensions;;;2021-11;2021-09-15;Dan Slott;John Romita Jr.;"Fantastic Four | Mister Fantastic / Scion (Dr. Reed Richards / ""Nathaniel Richards"") (First appearance as Scion) (Impersonates Nathaniel Richards) | Invisible Woman (Sue Storm Richards) | The Thing (Ben Grimm) | Human Torch (Johnny Storm) | Fantastic Four (Fantastic Four killed by Rama-Tut) (First and only known appearance) | The Thing (Ben Grimm) (First and only known appearance, dies) | Invisible Girl (Susan Storm) (First and only known appearance) | Mister Fantastic (Reed Richards) (First and only known appearance, dies) | Human Torch (Johnny Storm) (First and only known appearance, dies) | Fantastic Four (Fantastic Four killed by the Scarlet Centurion) (First and only known appearance) | The Thing (Ben Grimm) (First and only known appearance) | Human Torch (Johnny Storm) (First and only known appearance, dies) | Mister Fantastic (Reed Richards) (First and only known appearance, dies) | Invisible Woman (Susan Storm) (Possessed by Malice) (First and only known appearance, dies) | Future Foundation (Future Foundation killed by Kang the Conqueror) (First and only known appearance) | Mister Fantastic (Dr. Reed Richards) (First and only known appearance, dies) | Invisible Woman (Susan Storm Richards) (First and only known appearance, dies) | Human Torch (Johnny Storm) (First and only known appearance) | The Thing (Ben Grimm) (First and only known appearance, dies)";Rama-Tut (Nathaniel Richards) | Scarlet Centurion (Nathaniel Richards) | Kang the Conqueror (Nathaniel Richards) | Immortus (Nathaniel Richards) | Sarcophobots (First appearance) | Thunderbolts (Fantastic Four killed by the Scarlet Centurion) | Songbird (Melissa Gold) (First and only known appearance, dies) | Mach-1 (Abner Jenkins) (First and only known appearance, dies) | Meteorite (Karla Sofen) (First and only known appearance, dies) | Atlas (Erik Josten) (First and only known appearance, dies) | Citizen V (Helmut Zemo) (First and only known appearance, dies);Alicia Grimm | N'Kalla | Jo-Venn | Fantastic Four | Powerhouse (Franklin Richards) | Brainstorm (Valeria Richards) | Time Variance Authority | Justice Peace | Justice Love | Future Foundation | Spider-Man (Peter Parker) | Alex Power | Dragon Man | Franklin Richards | Valeria Richards
Fantastic Four Vol 6 36;Main Series;Flame On;;;2021-11;2021-09-22;Dan Slott;Nico Leon;Fantastic Four | Human Torch (Johnny Storm) (Main story and recap) | Invisible Woman (Sue Storm Richards) | Mr. Fantastic (Reed Richards) | The Thing (Ben Grimm);;Franklin Richards | Valeria Richards | Sky (Kaila) | Alicia Grimm | Jo-Venn | N'Kalla
Fantastic Four Vol 6 37;Main Series;There are Monsters on Yancy Street;;;2021-12;2021-10-20;Dan Slott;Nico Leon;Fantastic Four | Human Torch (Johnny Storm) | The Thing (Ben Grimm) | Invisible Woman (Sue Storm Richards) | Mr. Fantastic (Reed Richards);Profiteer;Jo-Venn | N'Kalla | Franklin Richards | Valeria Richards | Spider-Man (Peter Parker) | Alicia Grimm | Hiram Sheckerberg
Fantastic Four Vol 6 38;Main Series;Family Crisis;;;2022-02;2021-12-01;Dan Slott;Francesco Manna;Fantastic Four | Invisible Woman (Sue Storm Richards) | Mr. Fantastic (Reed Richards) | Human Torch (Johnny Storm) | The Thing (Ben Grimm);The Wizard (Bentley Wittman) | Diablo (Esteban de Ablo);Valeria Richards | Franklin Richards | Dragon Man (Draconus) | Bentley-23 (Bentley Wittman) | N'Kalla | Alicia Grimm | Jo-Venn | She-Hulk (Jen Walters) | Justice Payne (First appearance)
Fantastic Four Vol 6 39;Main Series;Free Bentley;;;2022-03;2022-01-12;Dan Slott;Francesco Manna;Fantastic Four | Mr. Fantastic (Reed Richards) (Main story and flashback) | Invisible Woman (Susan Storm (Main story and flashback) | Human Torch (Johnny Storm) | Thing (Ben Grimm) (Main story and flashback);"The Wizard/""Bentley-2"" (Bentley Wittman)";Brainstorm (Valeria Richards) (Main story and flashback) | Powerhouse (Franklin Richards) (Main story and flashback) | Dragon Man (Draconus) | The Wizard (Bentley Wittman) (First appearance as Wizard) | N'Kalla | Alicia Grimm | Jo-Venn (Main story and flashback) | She-Hulk (Jen Walters) | Bentley Wittman (First appearance) | Justice Payne | Trauma (Terry Ward) (Only in flashback) (Impersonates Franklin Richards, Psi-Lord (Franklin Richards) and Future Franklin Richards) | Namor
